id,name,types,abilities,sprite_url,hp,attack,defense,special-attack,special-defense,speed,special_category,has_mega,mega_name,mega_sprite_url,mega_types,mega_abilities,mega_hp,mega_attack,mega_defense,mega_special-attack,mega_special-defense,mega_speed,has_mega_2,mega_2_name,mega_2_sprite_url,mega_2_types,mega_2_abilities,mega_2_hp,mega_2_attack,mega_2_defense,mega_2_special-attack,mega_2_special-defense,mega_2_speed
832,dubwool,normal,"fluffy,steadfast,bulletproof",https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/official-artwork/832.png,72,80,100,60,90,88,,FALSE,,,,,,,,,,,FALSE,,,,,,,,,,
833,chewtle,water,"strong-jaw,shell-armor,swift-swim",https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/official-artwork/833.png,50,64,50,38,38,44,,FALSE,,,,,,,,,,,FALSE,,,,,,,,,,
834,drednaw,"water,rock","strong-jaw,shell-armor,swift-swim",https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/official-artwork/834.png,90,115,90,48,68,74,,FALSE,,,,,,,,,,,FALSE,,,,,,,,,,
835,yamper,electric,"ball-fetch,rattled",https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/official-artwork/835.png,59,45,50,40,50,26,,FALSE,,,,,,,,,,,FALSE,,,,,,,,,,
836,boltund,electric,"strong-jaw,competitive",https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/official-artwork/836.png,69,90,60,90,60,121,,FALSE,,,,,,,,,,,FALSE,,,,,,,,,,
837,rolycoly,rock,"steam-engine,heatproof,flash-fire",https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/official-artwork/837.png,30,40,50,40,50,30,,FALSE,,,,,,,,,,,FALSE,,,,,,,,,,
838,carkol,"rock,fire","steam-engine,flame-body,flash-fire",https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/official-artwork/838.png,80,60,90,60,70,50,,FALSE,,,,,,,,,,,FALSE,,,,,,,,,,
839,coalossal,"rock,fire","steam-engine,flame-body,flash-fire",https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/official-artwork/839.png,110,80,120,80,90,30,,FALSE,,,,,,,,,,,FALSE,,,,,,,,,,
840,applin,"grass,dragon","ripen,gluttony,bulletproof",https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/official-artwork/840.png,40,40,80,40,40,20,,FALSE,,,,,,,,,,,FALSE,,,,,,,,,,
841,flapple,"grass,dragon","ripen,gluttony,hustle",https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/official-artwork/841.png,70,110,80,95,60,70,,FALSE,,,,,,,,,,,FALSE,,,,,,,,,,
842,appletun,"grass,dragon","ripen,gluttony,thick-fat",https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/official-artwork/842.png,110,85,80,100,80,30,,FALSE,,,,,,,,,,,FALSE,,,,,,,,,,
843,silicobra,ground,"sand-spit,shed-skin,sand-veil",https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/official-artwork/843.png,52,57,75,35,50,46,,FALSE,,,,,,,,,,,FALSE,,,,,,,,,,
844,sandaconda,ground,"sand-spit,shed-skin,sand-veil",https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/official-artwork/844.png,72,107,125,65,70,71,,FALSE,,,,,,,,,,,FALSE,,,,,,,,,,
845,cramorant,"flying,water",gulp-missile,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/official-artwork/845.png,70,85,55,85,95,85,,FALSE,,,,,,,,,,,FALSE,,,,,,,,,,
846,arrokuda,water,"swift-swim,propeller-tail",https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/official-artwork/846.png,41,63,40,40,30,66,,FALSE,,,,,,,,,,,FALSE,,,,,,,,,,
847,barraskewda,water,"swift-swim,propeller-tail",https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/official-artwork/847.png,61,123,60,60,50,136,,FALSE,,,,,,,,,,,FALSE,,,,,,,,,,
848,toxel,"electric,poison","rattled,static,klutz",https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/official-artwork/848.png,40,38,35,54,35,40,,FALSE,,,,,,,,,,,FALSE,,,,,,,,,,
849,toxtricity-amped,"electric,poison","punk-rock,plus,technician",https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/official-artwork/849.png,75,98,70,114,70,75,,FALSE,,,,,,,,,,,FALSE,,,,,,,,,,
850,sizzlipede,"fire,bug","flash-fire,white-smoke,flame-body",https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/official-artwork/850.png,50,65,45,50,50,45,,FALSE,,,,,,,,,,,FALSE,,,,,,,,,,
851,centiskorch,"fire,bug","flash-fire,white-smoke,flame-body",https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/official-artwork/851.png,100,115,65,90,90,65,,FALSE,,,,,,,,,,,FALSE,,,,,,,,,,
852,clobbopus,fighting,"limber,technician",https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/official-artwork/852.png,50,68,60,50,50,32,,FALSE,,,,,,,,,,,FALSE,,,,,,,,,,
853,grapploct,fighting,"limber,technician",https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/official-artwork/853.png,80,118,90,70,80,42,,FALSE,,,,,,,,,,,FALSE,,,,,,,,,,
854,sinistea,ghost,"weak-armor,cursed-body",https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/official-artwork/854.png,40,45,45,74,54,50,,FALSE,,,,,,,,,,,FALSE,,,,,,,,,,
855,polteageist,ghost,"weak-armor,cursed-body",https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/official-artwork/855.png,60,65,65,134,114,70,,FALSE,,,,,,,,,,,FALSE,,,,,,,,,,
856,hatenna,psychic,"healer,anticipation,magic-bounce",https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/official-artwork/856.png,42,30,45,56,53,39,,FALSE,,,,,,,,,,,FALSE,,,,,,,,,,
857,hattrem,psychic,"healer,anticipation,magic-bounce",https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/official-artwork/857.png,57,40,65,86,73,49,,FALSE,,,,,,,,,,,FALSE,,,,,,,,,,
858,hatterene,"psychic,fairy","healer,anticipation,magic-bounce",https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/official-artwork/858.png,57,90,95,136,103,29,,FALSE,,,,,,,,,,,FALSE,,,,,,,,,,
859,impidimp,"dark,fairy","prankster,frisk,pickpocket",https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/official-artwork/859.png,45,45,30,55,40,50,,FALSE,,,,,,,,,,,FALSE,,,,,,,,,,
860,morgrem,"dark,fairy","prankster,frisk,pickpocket",https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/official-artwork/860.png,65,60,45,75,55,70,,FALSE,,,,,,,,,,,FALSE,,,,,,,,,,
861,grimmsnarl,"dark,fairy","prankster,frisk,pickpocket",https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/official-artwork/861.png,95,120,65,95,75,60,,FALSE,,,,,,,,,,,FALSE,,,,,,,,,,
862,obstagoon,"dark,normal","reckless,guts,defiant",https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/official-artwork/862.png,93,90,101,60,81,95,,FALSE,,,,,,,,,,,FALSE,,,,,,,,,,
863,perrserker,steel,"battle-armor,tough-claws,steely-spirit",https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/official-artwork/863.png,70,110,100,50,60,50,,FALSE,,,,,,,,,,,FALSE,,,,,,,,,,
864,cursola,ghost,"weak-armor,perish-body",https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/official-artwork/864.png,60,95,50,145,130,30,,FALSE,,,,,,,,,,,FALSE,,,,,,,,,,
865,sirfetchd,fighting,"steadfast,scrappy",https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/official-artwork/865.png,62,135,95,68,82,65,,FALSE,,,,,,,,,,,FALSE,,,,,,,,,,
866,mr-rime,"ice,psychic","tangled-feet,screen-cleaner,ice-body",https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/official-artwork/866.png,80,85,75,110,100,70,,FALSE,,,,,,,,,,,FALSE,,,,,,,,,,
867,runerigus,"ground,ghost",wandering-spirit,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/official-artwork/867.png,58,95,145,50,105,30,,FALSE,,,,,,,,,,,FALSE,,,,,,,,,,
868,milcery,fairy,"sweet-veil,aroma-veil",https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/official-artwork/868.png,45,40,40,50,61,34,,FALSE,,,,,,,,,,,FALSE,,,,,,,,,,
869,alcremie,fairy,"sweet-veil,aroma-veil",https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/official-artwork/869.png,65,60,75,110,121,64,,FALSE,,,,,,,,,,,FALSE,,,,,,,,,,
870,falinks,fighting,"battle-armor,defiant",https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/official-artwork/870.png,65,100,100,70,60,75,,FALSE,,,,,,,,,,,FALSE,,,,,,,,,,
871,pincurchin,electric,"lightning-rod,electric-surge",https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/official-artwork/871.png,48,101,95,91,85,15,,FALSE,,,,,,,,,,,FALSE,,,,,,,,,,
872,snom,"ice,bug","shield-dust,ice-scales",https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/official-artwork/872.png,30,25,35,45,30,20,,FALSE,,,,,,,,,,,FALSE,,,,,,,,,,
873,frosmoth,"ice,bug","shield-dust,ice-scales",https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/official-artwork/873.png,70,65,60,125,90,65,,FALSE,,,,,,,,,,,FALSE,,,,,,,,,,
874,stonjourner,rock,power-spot,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/official-artwork/874.png,100,125,135,20,20,70,,FALSE,,,,,,,,,,,FALSE,,,,,,,,,,
875,eiscue-ice,ice,ice-face,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/official-artwork/875.png,75,80,110,65,90,50,,FALSE,,,,,,,,,,,FALSE,,,,,,,,,,
876,indeedee-male,"psychic,normal","inner-focus,synchronize,psychic-surge",https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/official-artwork/876.png,60,65,55,105,95,95,,FALSE,,,,,,,,,,,FALSE,,,,,,,,,,
877,morpeko-full-belly,"electric,dark",hunger-switch,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/official-artwork/877.png,58,95,58,70,58,97,,FALSE,,,,,,,,,,,FALSE,,,,,,,,,,
878,cufant,steel,"sheer-force,heavy-metal",https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/official-artwork/878.png,72,80,49,40,49,40,,FALSE,,,,,,,,,,,FALSE,,,,,,,,,,
879,copperajah,steel,"sheer-force,heavy-metal",https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/official-artwork/879.png,122,130,69,80,69,30,,FALSE,,,,,,,,,,,FALSE,,,,,,,,,,
880,dracozolt,"electric,dragon","volt-absorb,hustle,sand-rush",https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/official-artwork/880.png,90,100,90,80,70,75,,FALSE,,,,,,,,,,,FALSE,,,,,,,,,,
881,arctozolt,"electric,ice","volt-absorb,static,slush-rush",https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/official-artwork/881.png,90,100,90,90,80,55,,FALSE,,,,,,,,,,,FALSE,,,,,,,,,,
882,dracovish,"water,dragon","water-absorb,strong-jaw,sand-rush",https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/official-artwork/882.png,90,90,100,70,80,75,,FALSE,,,,,,,,,,,FALSE,,,,,,,,,,
883,arctovish,"water,ice","water-absorb,ice-body,slush-rush",https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/official-artwork/883.png,90,90,100,80,90,55,,FALSE,,,,,,,,,,,FALSE,,,,,,,,,,
884,duraludon,"steel,dragon","light-metal,heavy-metal,stalwart",https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/official-artwork/884.png,70,95,115,120,50,85,,FALSE,,,,,,,,,,,FALSE,,,,,,,,,,
885,dreepy,"dragon,ghost","clear-body,infiltrator,cursed-body",https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/official-artwork/885.png,28,60,30,40,30,82,,FALSE,,,,,,,,,,,FALSE,,,,,,,,,,
886,drakloak,"dragon,ghost","clear-body,infiltrator,cursed-body",https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/official-artwork/886.png,68,80,50,60,50,102,,FALSE,,,,,,,,,,,FALSE,,,,,,,,,,
887,dragapult,"dragon,ghost","clear-body,infiltrator,cursed-body",https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/official-artwork/887.png,88,120,75,100,75,142,,FALSE,,,,,,,,,,,FALSE,,,,,,,,,,
888,zacian,fairy,intrepid-sword,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/official-artwork/888.png,92,120,115,80,115,138,Legendary,FALSE,,,,,,,,,,,FALSE,,,,,,,,,,
889,zamazenta,fighting,dauntless-shield,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/official-artwork/889.png,92,120,115,80,115,138,Legendary,FALSE,,,,,,,,,,,FALSE,,,,,,,,,,
890,eternatus,"poison,dragon",pressure,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/official-artwork/890.png,140,85,95,145,95,130,Legendary,FALSE,,,,,,,,,,,FALSE,,,,,,,,,,
891,kubfu,fighting,inner-focus,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/official-artwork/891.png,60,90,60,53,50,72,Sub-Legendary,FALSE,,,,,,,,,,,FALSE,,,,,,,,,,
892,urshifu-single-strike,"fighting,dark",unseen-fist,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/official-artwork/892.png,100,130,100,63,60,97,Legendary,FALSE,,,,,,,,,,,FALSE,,,,,,,,,,
893,zarude,"dark,grass",leaf-guard,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/official-artwork/893.png,105,120,105,70,95,105,Mythical,FALSE,,,,,,,,,,,FALSE,,,,,,,,,,
894,regieleki,electric,transistor,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/official-artwork/894.png,80,100,50,100,50,200,Sub-Legendary,FALSE,,,,,,,,,,,FALSE,,,,,,,,,,
895,regidrago,dragon,dragons-maw,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/official-artwork/895.png,200,100,50,100,50,80,Sub-Legendary,FALSE,,,,,,,,,,,FALSE,,,,,,,,,,
896,glastrier,ice,chilling-neigh,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/official-artwork/896.png,100,145,130,65,110,30,Sub-Legendary,FALSE,,,,,,,,,,,FALSE,,,,,,,,,,
897,spectrier,ghost,grim-neigh,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/official-artwork/897.png,100,65,60,145,80,130,Sub-Legendary,FALSE,,,,,,,,,,,FALSE,,,,,,,,,,
898,calyrex,"psychic,grass",unnerve,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/official-artwork/898.png,100,80,80,80,80,80,Legendary,FALSE,,,,,,,,,,,FALSE,,,,,,,,,,
899,wyrdeer,"normal,psychic","intimidate,frisk,sap-sipper",https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/official-artwork/899.png,103,105,72,105,75,65,,FALSE,,,,,,,,,,,FALSE,,,,,,,,,,
900,kleavor,"bug,rock","swarm,sheer-force,sharpness",https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/official-artwork/900.png,70,135,95,45,70,85,,FALSE,,,,,,,,,,,FALSE,,,,,,,,,,
901,ursaluna,"ground,normal","guts,bulletproof,unnerve",https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/official-artwork/901.png,130,140,105,45,80,50,,FALSE,,,,,,,,,,,FALSE,,,,,,,,,,
902,basculegion-male,"water,ghost","swift-swim,adaptability,mold-breaker",https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/official-artwork/902.png,120,112,65,80,75,78,,FALSE,,,,,,,,,,,FALSE,,,,,,,,,,
903,sneasler,"fighting,poison","pressure,unburden,poison-touch",https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/official-artwork/903.png,80,130,60,40,80,120,,FALSE,,,,,,,,,,,FALSE,,,,,,,,,,
904,overqwil,"dark,poison","poison-point,swift-swim,intimidate",https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/official-artwork/904.png,85,115,95,65,65,85,,FALSE,,,,,,,,,,,FALSE,,,,,,,,,,
905,enamorus-incarnate,"fairy,flying","cute-charm,contrary",https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/official-artwork/905.png,74,115,70,135,80,106,Legendary,FALSE,,,,,,,,,,,FALSE,,,,,,,,,,
906,sprigatito,grass,"overgrow,protean",https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/official-artwork/906.png,40,61,54,45,45,65,,FALSE,,,,,,,,,,,FALSE,,,,,,,,,,
907,floragato,grass,"overgrow,protean",https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/official-artwork/907.png,61,80,63,60,63,83,,FALSE,,,,,,,,,,,FALSE,,,,,,,,,,
908,meowscarada,"grass,dark","overgrow,protean",https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/official-artwork/908.png,76,110,70,81,70,123,,FALSE,,,,,,,,,,,FALSE,,,,,,,,,,
909,fuecoco,fire,"blaze,unaware",https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/official-artwork/909.png,67,45,59,63,40,36,,FALSE,,,,,,,,,,,FALSE,,,,,,,,,,
910,crocalor,fire,"blaze,unaware",https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/official-artwork/910.png,81,55,78,90,58,49,,FALSE,,,,,,,,,,,FALSE,,,,,,,,,,
911,skeledirge,"fire,ghost","blaze,unaware",https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/official-artwork/911.png,104,75,100,110,75,66,,FALSE,,,,,,,,,,,FALSE,,,,,,,,,,
912,quaxly,water,"torrent,moxie",https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/official-artwork/912.png,55,65,45,50,45,50,,FALSE,,,,,,,,,,,FALSE,,,,,,,,,,
913,quaxwell,water,"torrent,moxie",https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/official-artwork/913.png,70,85,65,65,60,65,,FALSE,,,,,,,,,,,FALSE,,,,,,,,,,
914,quaquaval,"water,fighting","torrent,moxie",https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/official-artwork/914.png,85,120,80,85,75,85,,FALSE,,,,,,,,,,,FALSE,,,,,,,,,,
915,lechonk,normal,"aroma-veil,gluttony,thick-fat",https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/official-artwork/915.png,54,45,40,35,45,35,,FALSE,,,,,,,,,,,FALSE,,,,,,,,,,
916,oinkologne-male,normal,"lingering-aroma,gluttony,thick-fat",https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/official-artwork/916.png,110,100,75,59,80,65,,FALSE,,,,,,,,,,,FALSE,,,,,,,,,,
917,tarountula,bug,"insomnia,stakeout",https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/official-artwork/917.png,35,41,45,29,40,20,,FALSE,,,,,,,,,,,FALSE,,,,,,,,,,
918,spidops,bug,"insomnia,stakeout",https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/official-artwork/918.png,60,79,92,52,86,35,,FALSE,,,,,,,,,,,FALSE,,,,,,,,,,
919,nymble,bug,"swarm,tinted-lens",https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/official-artwork/919.png,33,46,40,21,25,45,,FALSE,,,,,,,,,,,FALSE,,,,,,,,,,
920,lokix,"bug,dark","swarm,tinted-lens",https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/official-artwork/920.png,71,102,78,52,55,92,,FALSE,,,,,,,,,,,FALSE,,,,,,,,,,
921,pawmi,electric,"static,natural-cure,iron-fist",https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/official-artwork/921.png,45,50,20,40,25,60,,FALSE,,,,,,,,,,,FALSE,,,,,,,,,,
922,pawmo,"electric,fighting","volt-absorb,natural-cure,iron-fist",https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/official-artwork/922.png,60,75,40,50,40,85,,FALSE,,,,,,,,,,,FALSE,,,,,,,,,,
923,pawmot,"electric,fighting","volt-absorb,natural-cure,iron-fist",https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/official-artwork/923.png,70,115,70,70,60,105,,FALSE,,,,,,,,,,,FALSE,,,,,,,,,,
924,tandemaus,normal,"run-away,pickup,own-tempo",https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/official-artwork/924.png,50,50,45,40,45,75,,FALSE,,,,,,,,,,,FALSE,,,,,,,,,,
925,maushold-family-of-four,normal,"friend-guard,cheek-pouch,technician",https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/official-artwork/925.png,74,75,70,65,75,111,,FALSE,,,,,,,,,,,FALSE,,,,,,,,,,
926,fidough,fairy,"own-tempo,klutz",https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/official-artwork/926.png,37,55,70,30,55,65,,FALSE,,,,,,,,,,,FALSE,,,,,,,,,,
927,dachsbun,fairy,"well-baked-body,aroma-veil",https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/official-artwork/927.png,57,80,115,50,80,95,,FALSE,,,,,,,,,,,FALSE,,,,,,,,,,
928,smoliv,"grass,normal","early-bird,harvest",https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/official-artwork/928.png,41,35,45,58,51,30,,FALSE,,,,,,,,,,,FALSE,,,,,,,,,,
929,dolliv,"grass,normal","early-bird,harvest",https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/official-artwork/929.png,52,53,60,78,78,33,,FALSE,,,,,,,,,,,FALSE,,,,,,,,,,
930,arboliva,"grass,normal","seed-sower,harvest",https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/official-artwork/930.png,78,69,90,125,109,39,,FALSE,,,,,,,,,,,FALSE,,,,,,,,,,
931,squawkabilly-green-plumage,"normal,flying","intimidate,hustle,guts",https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/official-artwork/931.png,82,96,51,45,51,92,,FALSE,,,,,,,,,,,FALSE,,,,,,,,,,
932,nacli,rock,"purifying-salt,sturdy,clear-body",https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/official-artwork/932.png,55,55,75,35,35,25,,FALSE,,,,,,,,,,,FALSE,,,,,,,,,,
933,naclstack,rock,"purifying-salt,sturdy,clear-body",https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/official-artwork/933.png,60,60,100,35,65,35,,FALSE,,,,,,,,,,,FALSE,,,,,,,,,,
934,garganacl,rock,"purifying-salt,sturdy,clear-body",https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/official-artwork/934.png,100,100,130,45,90,35,,FALSE,,,,,,,,,,,FALSE,,,,,,,,,,
935,charcadet,fire,"flash-fire,flame-body",https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/official-artwork/935.png,40,50,40,50,40,35,,FALSE,,,,,,,,,,,FALSE,,,,,,,,,,
936,armarouge,"fire,psychic","flash-fire,weak-armor",https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/official-artwork/936.png,85,60,100,125,80,75,,FALSE,,,,,,,,,,,FALSE,,,,,,,,,,
937,ceruledge,"fire,ghost","flash-fire,weak-armor",https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/official-artwork/937.png,75,125,80,60,100,85,,FALSE,,,,,,,,,,,FALSE,,,,,,,,,,
938,tadbulb,electric,"own-tempo,static,damp",https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/official-artwork/938.png,61,31,41,59,35,45,,FALSE,,,,,,,,,,,FALSE,,,,,,,,,,
939,bellibolt,electric,"electromorphosis,static,damp",https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/official-artwork/939.png,109,64,91,103,83,45,,FALSE,,,,,,,,,,,FALSE,,,,,,,,,,
940,wattrel,"electric,flying","wind-power,volt-absorb,competitive",https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/official-artwork/940.png,40,40,35,55,40,70,,FALSE,,,,,,,,,,,FALSE,,,,,,,,,,
941,kilowattrel,"electric,flying","wind-power,volt-absorb,competitive",https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/official-artwork/941.png,70,70,60,105,60,125,,FALSE,,,,,,,,,,,FALSE,,,,,,,,,,
942,maschiff,dark,"intimidate,run-away,stakeout",https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/official-artwork/942.png,60,78,60,40,51,51,,FALSE,,,,,,,,,,,FALSE,,,,,,,,,,
943,mabosstiff,dark,"intimidate,guard-dog,stakeout",https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/official-artwork/943.png,80,120,90,60,70,85,,FALSE,,,,,,,,,,,FALSE,,,,,,,,,,
944,shroodle,"poison,normal","unburden,pickpocket,prankster",https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/official-artwork/944.png,40,65,35,40,35,75,,FALSE,,,,,,,,,,,FALSE,,,,,,,,,,
945,grafaiai,"poison,normal","unburden,poison-touch,prankster",https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/official-artwork/945.png,63,95,65,80,72,110,,FALSE,,,,,,,,,,,FALSE,,,,,,,,,,
946,bramblin,"grass,ghost","wind-rider,infiltrator",https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/official-artwork/946.png,40,65,30,45,35,60,,FALSE,,,,,,,,,,,FALSE,,,,,,,,,,
947,brambleghast,"grass,ghost","wind-rider,infiltrator",https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/official-artwork/947.png,55,115,70,80,70,90,,FALSE,,,,,,,,,,,FALSE,,,,,,,,,,
948,toedscool,"ground,grass","mycelium-might,mycelium-might",https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/official-artwork/948.png,40,40,35,50,100,70,,FALSE,,,,,,,,,,,FALSE,,,,,,,,,,
